"particle","weight","phi_logit","phi","log_K","K","log_psi","psi","mu_rho","rho","r","kappa","gamma","mu_s","log_sigma_s","sigma_s"
432,1.26686240739495e-07,0.514778015859975,0.625925883260019,10.7180860263365,45165.3747243846,4.83568039273271,125.924231998485,-2.3030524345869,0.0908704750204436,0.0592895459855127,0.252811734369071,0.227871439197062,5.41987563290362,2.37439442311642,10.7445045919417
433,1.97511710041612e-06,1.16616139998263,0.762450470015951,12.0119082410378,164704.500467913,6.44549026398179,629.855396693486,-3.07908658957702,0.0439782029417017,0.0747692861748923,0.606558158469821,0.432476581424612,6.36136934621428,1.75724445441066,5.79644300493227
434,1.27093826727433e-06,0.238353750429188,0.559307917146076,7.24623529340708,1402.8137126349,5.59426266540263,268.879322957188,-1.87049356820158,0.133484622909325,0.113444087661352,1.97045228952865,0.137638179922443,3.91695586944472,1.57562135838765,4.83374417266789
435,3.80430848053508e-06,0.531510848781962,0.629835424469421,11.0831452296295,65065.2069342708,4.8238778737873,124.446745049544,-2.26166465752778,0.0943480337381719,0.0498581386433814,0.127398664483221,0.299996893538777,5.41954389679779,2.37650831409926,10.767241326336
436,0.000139555063261996,0.0188956974473319,0.504723783811449,7.74506576980224,2310.14545670098,5.80725392875747,332.704240532407,-1.67924922282487,0.157194909754029,0.111087312934902,1.88503812002865,0.112478164236937,4.1628668051111,1.61477223261667,5.02674286500119
437,4.59581248579812e-07,0.570255927748352,0.638822227043691,10.437212416798,34105.4480304081,4.716545044441,111.781385029787,-2.16745088110698,0.102711727602375,0.0611142340235276,0.298177158563634,0.231266051059313,5.38824858336162,2.40787180975853,11.1102911536637
438,6.96838440790606e-06,0.0626991034963689,0.51566964286467,7.57500973462266,1948.87923418098,5.60954875606454,273.021011128634,-1.65246403101399,0.160776206769173,0.123566866286913,2.02622695228492,0.133162203128202,4.27740117592241,1.66435521227621,5.28226621106377
439,1.10912393660968e-06,0.201493992819309,0.550203757696729,7.32600237851166,1519.29604536135,5.64765414800984,283.625341742758,-1.78121994177546,0.1441525613544,0.0943614228438055,1.96532982339356,0.119955219640125,4.15956123057598,1.60927033105395,4.9991621633041
440,1.31085708394645e-07,0.496198750477208,0.621565608502594,10.6295194282346,41337.2549083974,4.67530702975301,107.265495735411,-2.31623038300293,0.0897876584114973,0.0544413729019334,0.245673453782743,0.213206182823177,5.10688003963708,2.44263338729866,11.503293518719
441,4.77862964346405e-07,0.237305695864154,0.559049573927943,7.42246691299022,1673.15595094981,5.78375245709128,324.976365156938,-1.75300040010997,0.147669159382695,0.112728236334448,2.06947401692626,0.10471900561222,4.0715671449904,1.63787752367333,5.14423939055052
442,1.55236310827735e-07,0.495621969447842,0.621429927519283,10.9357937371256,56150.66128014,4.8185859034053,123.789916053274,-2.18471928078106,0.101131119945537,0.0505899798286913,0.215672846398988,0.23879474290932,5.27756422055662,2.32411728310185,10.2176568055542
443,2.06800027452855e-05,-0.54285229642085,0.367524315238176,9.72985050179881,16812.0387630326,6.86537283966608,958.503141182545,-4.16734336200956,0.0152569837330105,0.0492760789265425,0.209349139135147,0.585420587612589,7.93275300287336,1.85850193929607,6.41412082823113
444,0.000145169602877439,0.526760862571485,0.628727318258322,11.2964996068622,80539.2246014009,6.23370472251191,509.640065437133,-2.32972121618713,0.0886911933911068,0.107781470487742,0.478332803180374,0.327365928701803,4.76768543513684,1.0149859030801,2.75932449912567
445,4.59962318620549e-07,-0.61907468253931,0.349991929677667,9.15423256094628,9454.37201837249,6.64704655290402,770.505315038167,-4.00613293367106,0.0178782053736572,0.0397179715343939,0.158065393024236,0.569923344605928,7.52122124595061,1.93507786530518,6.92458321917252
446,3.8695436188806e-07,0.214654101717761,0.553458418671104,7.49293393568036,1795.3117014509,5.64385938001733,282.551088933264,-1.77872640644698,0.144460468344011,0.107677398398345,2.0858939471836,0.173319995799966,3.94591574177527,1.5845577131436,4.8771338092349
447,9.71245664327386e-05,0.420086585653739,0.603503968865525,10.6396729638839,41759.1122472687,4.82198751639039,124.211718436655,-2.22971686669293,0.0971134639737113,0.0802629258101522,0.215763510118455,0.234407332693113,4.88599499980549,2.40853391013559,11.1176497174109
448,1.23519586782483e-05,0.0853243991675586,0.521318167889457,7.35798522000633,1568.67284626412,5.78142602694934,324.221209095123,-1.60208451573814,0.167690476643641,0.102707943162545,2.07373780457591,0.151202584910007,4.36177305034445,1.64844222032771,5.19887481440214
449,3.67609920189948e-07,-0.627564688356748,0.34806294219609,9.1532568192645,9445.15149267626,6.70520738269145,816.64736728169,-4.06387516344023,0.016892061135071,0.0475781948098588,0.126337053940168,0.564167078195661,7.52837906330795,1.87900159778067,6.54696509359533
450,0.00251396946861183,0.133950283234261,0.533437589094507,7.8383397013954,2535.99083450244,5.93350438307418,377.475015757184,-1.64536308324847,0.161736627332527,0.126209136562129,2.01656985764436,0.124913800283086,3.74976962691362,1.42281046067321,4.14876400878069
451,1.0153117434824e-05,-0.629656876802316,0.347588344020846,9.34563022384132,11448.6857855624,6.76249865001541,864.800331815532,-3.97424094068601,0.018446878955494,0.0387066749079641,0.237705773128409,0.544785589729561,7.18397111299269,1.89186394432691,6.63171832168966
452,7.93983053780281e-06,0.388408746644388,0.595899578829343,10.3299628484526,30636.9736711517,4.62713401882379,102.22068134801,-2.23910767196082,0.0962931648346873,0.062239792028303,0.173655551032054,0.213016128128761,5.23048789803013,2.40620502588726,11.0917881241229
453,6.63143610801707e-07,0.54850282469756,0.633788165190671,10.7203008072024,45265.5169877735,4.49093370408148,89.2046977967029,-2.27466250211254,0.0932432542567484,0.0687140628652616,0.227915384678294,0.254032498661724,5.2033715475725,2.31690402422438,10.1442193818876
454,8.66875808558499e-07,0.422411109595619,0.604060063014401,10.8830118854416,53263.7829830254,4.5977994961009,99.2656407032317,-2.18943507582161,0.100703242744639,0.0512237516254733,0.112621663309869,0.230145582808598,5.43421131960574,2.40771525450165,11.1085519153251
455,4.86644328593922e-06,0.552354213229859,0.634681613796581,11.2415278219915,76231.3307594243,4.49820806238474,89.8559706549622,-2.26965985049011,0.0936670847503758,0.0438647197749946,0.293774558495538,0.207289898031117,5.30177198625901,2.3704166558068,10.7018503433975
456,4.42830573322316e-07,0.16922976520845,0.54220676040546,7.4878015512209,1786.12107665887,5.6599285586237,287.128128994595,-1.7807523825029,0.144210254955699,0.117434608962798,2.02641195508895,0.188312189506618,4.02399942614751,1.58737357919636,4.89088651856955
457,0.000115315047124357,0.607323099623696,0.647329923358477,10.4569631473077,34785.751675444,4.43568156982759,84.4096363483196,-2.13155661090638,0.106067307915923,0.0614799971305725,0.122681961268315,0.21747358854385,4.99425783253589,2.46747843104386,11.7926732904992
458,1.71791455113876e-06,0.180756853562193,0.545066574990103,7.61839262607327,2035.28803026175,5.69871765173542,298.484394500416,-1.98203433510229,0.121102143603371,0.108593660485237,1.99567893815694,0.153724418841948,4.06386049361165,1.61896265729754,5.04785124802366
459,0.000697252083148954,0.490313870995554,0.620180369540755,11.2059336882213,73565.6650371742,6.33008900915065,561.206544147775,-2.29394531255115,0.0916256505415413,0.122247835674612,0.413297747247694,0.345807826649567,4.94842343799524,1.15257366234383,3.16633150035581
460,1.37842100928495e-06,0.120524178355022,0.530094623668909,7.86928352348799,2615.69083561321,5.63852020942935,281.046520617272,-1.85150161083472,0.135696687080031,0.111206842041848,2.02720386184222,0.158364167796979,4.13543933350029,1.64101020851472,5.16037993973675
461,4.69163208854173e-06,0.510297764089014,0.624876274727383,10.6900622363939,43917.2401631573,4.38727981026384,80.4213598167668,-2.24868049145946,0.0954633437814402,0.0573912047211104,0.139421949176298,0.229321405109342,4.97360354313169,2.38618860172436,10.8719774392701
462,1.37499665934806e-05,0.261896002991776,0.565102314083543,7.30461375956002,1487.1454551931,5.71136431623063,302.283196953796,-1.87578682575749,0.132873557379535,0.112941273424026,2.00389569407306,0.144986424248093,3.71297827440889,1.68452904108301,5.38991190743361
463,2.27026308421194e-07,0.531508809622143,0.629834949053941,11.0638710487646,63823.1367619455,4.67713383333785,107.461627820403,-2.19686623465931,0.10003225546398,0.0668851121813654,0.302385140013009,0.238161841106978,5.20018839747184,2.40127127738111,11.0371988067504
464,1.45557372342488e-06,0.397816825289675,0.598163016101034,10.5651828381601,38761.5028378765,4.7551418087317,116.180127352788,-2.15873657276215,0.103517640984068,0.0516725366718106,0.232399050965485,0.227957284412788,5.18166967216771,2.33592039061396,10.3389714438186
465,1.62459365916145e-05,-0.505745300087818,0.376191454921564,9.80873381592402,18191.9381460991,6.68714128574814,802.026208089272,-4.01304957254839,0.0177571631676105,0.0368438458112154,0.0777512776479869,0.57288668398903,7.65101669600504,1.94518816064329,6.99494790511224
466,1.03622153247917e-05,0.502670947233947,0.623086808107234,10.7801935248523,48059.4240313548,4.65504899723605,105.114370186335,-2.16927241639027,0.102543972661847,0.0677711748183685,0.06325419136163,0.251419397685166,5.32433619491614,2.53355155135379,12.5981698241254
467,3.93203105165824e-07,0.542224242526152,0.632329681369864,10.9185913858171,55192.9985201341,4.59639236370194,99.1260590320718,-2.21433755236058,0.0984703403888806,0.0390672262836078,0.324446408305943,0.235476208067955,5.26477663481767,2.42367725680893,11.2872893553835
468,3.3902677917816e-05,0.08722779537072,0.521793132498661,7.64945346870892,2099.49783454463,5.64873134834095,283.931027667724,-1.92976309985927,0.126776803702194,0.0864801724233289,2.07165905565467,0.118666347577724,3.96654054940493,1.58211705518715,4.865244908071
469,2.59876347518757e-05,0.647811103171632,0.65651703039006,10.6913528520249,43973.9570317493,4.89391252995644,133.474777840416,-2.11604823433601,0.107546774977891,0.05850092945788,0.104198283076457,0.261788911436568,5.27778458444603,2.43880060008084,11.4592882276868
470,1.3146963200734e-05,0.188279084112553,0.546931214098956,7.03192784775929,1132.21123845042,5.58370177518047,266.054659677244,-1.82897327100277,0.138360631246451,0.125845728715312,1.99107633884766,0.167568595268,4.07679263170627,1.51607381749068,4.5543089986956
471,7.59823504327367e-08,0.579207334900414,0.640884993718126,10.8693867330699,52542.9775172542,4.78807332311424,120.069809937939,-2.29461268371277,0.0915701201151869,0.0563487157003131,0.237503004688367,0.259739910540773,5.30789199424504,2.40348904412652,11.0617039024756
472,1.65126289830592e-05,0.544523969469044,0.632864179359478,10.3790901450702,32179.6693368767,4.70994432516749,111.045977267407,-2.25014324045151,0.0953371099883419,0.0435475054394739,0.143532937132654,0.191407295022343,4.99334866882813,2.34772878492747,10.461781764737
473,0.000170011221054451,-0.57544907206024,0.359980433015761,9.1890877551821,9789.71628655847,6.73604652260393,842.224429945368,-4.20611238531976,0.0146853246528202,0.059419210068607,0.107498916250722,0.624120373985244,7.74522443641325,1.99312106247404,7.33840166773036
474,1.40974183640223e-06,0.171346572661163,0.542732144229498,7.85186612252432,2570.52676168875,5.65993566694111,287.130169999727,-1.8921865507675,0.13099536127812,0.111533457609085,2.07536607319315,0.146502394950392,4.04939790420526,1.53271739997978,4.63074332227386
475,5.82279062591648e-06,0.594557692335798,0.644410207285518,10.5490491335598,38141.1539204757,4.53006342748757,92.7644447111816,-2.37695885539073,0.0849466579143375,0.0622011741854365,0.191621671780862,0.20047008464625,5.15281112061443,2.32959937696876,10.2738247776401
476,0.000121507793925443,0.22983056564824,0.557206050895287,7.95573337985116,2851.87907296379,5.65278735707598,285.084993060938,-1.85072222049758,0.135788122348913,0.119619356145949,1.93888155595438,0.144725183988531,4.08185398346349,1.73393308738165,5.66288277852886
477,5.79588414318277e-06,-0.533574098340508,0.369683672824867,9.14190761920455,9338.56257237029,6.80968259788511,906.583009911624,-3.97207531237396,0.0184861320232365,0.0278552691785302,0.152722971451734,0.590721096478557,7.45147514492287,1.84437197753828,6.32412684927243
478,0.000118548599769881,0.255960222067248,0.563642966884571,7.47452374747382,1762.5620636305,5.65131466280285,284.665459022816,-1.87264416824981,0.133236066590241,0.120157220937474,1.88632018577379,0.0892217868448573,3.90695820325785,1.50601812358648,4.50874175057704
479,9.94033865449407e-05,0.469961570910209,0.61537466070068,11.2516788592522,77009.0987355941,4.55138455019769,94.7635223806218,-2.16159709756393,0.103252480220299,0.049407013555604,0.0333109875876924,0.209068807362108,5.30096276251976,2.36274025221602,10.6200131305997
480,1.62174390188961e-07,0.216074251528635,0.553809370913191,7.56031141633616,1920.44347773242,5.6874642781199,295.144267189936,-1.82209657658465,0.139182490527234,0.109998448403831,2.06105852261117,0.140847587423541,3.98402681821652,1.55573746258831,4.73857976223164
481,2.01164272103044e-07,0.206321302667945,0.551398126550131,7.62859558919682,2056.16029739886,5.66600517169391,288.878207425636,-1.76696273652337,0.145920449078638,0.107474052614573,2.06840468754907,0.147489712303663,4.18102033389146,1.61590805407197,5.03245559110181
482,0.0536100797263671,0.339015574016377,0.58395137429317,10.1214785769993,24871.5181161525,4.5774978629608,97.270704828702,-2.04856443192628,0.114197517834146,0.0723890481347326,0.263774024151223,0.209256031451964,5.20875766271186,2.44833648416432,11.5690853461879
483,2.86374926973297e-06,-0.654906185896072,0.341884792772963,9.16568844457071,9563.30296275395,6.72224777412796,830.682601405742,-3.99613203222308,0.0180546562674782,0.05389974499477,0.0805350844950551,0.568997072256403,7.68108935468475,1.81569297516224,6.14533326556313
484,7.69501304622646e-07,0.485710694196728,0.61909546223471,10.5373494559548,37697.5149928575,4.70301246909782,110.278884296512,-2.44292340457225,0.0799575894943559,0.0456553314871635,0.261677145164561,0.232114430064856,5.26075447838136,2.4352430584459,11.4185937617579
485,3.08465801094959e-07,0.610551508802205,0.64806659842733,10.9772025850592,58524.6074565899,4.73709450922249,114.102196714789,-2.26543825285624,0.0940260864999009,0.0601775671424309,0.165195077915366,0.240021656118034,5.26912791440989,2.46368961144316,11.7480775148142
486,0.0145915483861893,-0.606894875413343,0.352767843780533,8.83284691375733,6855.7768646881,6.63112416206465,758.334182172491,-3.8522939912596,0.0207895934793552,0.0580021770727387,0.0437204053152925,0.5921831596288,7.8496219770197,1.76306961043578,5.83030672479614
487,7.28577131492439e-05,0.448965598874597,0.610393267685752,10.6683219402153,42972.7700835676,4.9521623847803,141.480568813421,-2.43013402969944,0.0809035004586137,0.0619631404782369,0.238699772024927,0.208718262539979,5.11209542425364,2.30068670022248,9.98103408036268
488,4.7887872902434e-05,0.182579106380246,0.545518399975989,8.22398614572427,3729.33848007991,5.68591522242068,294.687426208169,-1.80128724632562,0.141694441483562,0.0995233664420849,2.04580445924735,0.139000910087863,4.05772625519504,1.5926979960945,4.91699708748817
489,6.1894592634187e-07,0.599079537069254,0.645445690590689,10.6238982449082,41105.5424794999,4.65434582480538,105.040482640039,-2.19072639147623,0.100586358771392,0.0648232950791831,0.268576073672072,0.268672541899776,5.39485138823766,2.47387034759211,11.8682924924051
490,2.50037913677402e-06,-0.504916028038885,0.376386081362224,9.50558826481862,13434.5935136863,6.84055196427186,935.005081723074,-4.12570523912664,0.0158953561049256,0.0467298488765627,0.160263218486985,0.557204328226943,7.62314705922543,1.82436308103191,6.19884559916578
491,6.74722570943668e-05,0.258941661232518,0.564376110918076,6.8256896652771,921.211512612857,5.69950094206731,298.718286031377,-1.79252257753599,0.142763726487625,0.121230161120508,2.0772109827149,0.161950983370135,3.93438004131641,1.62971170042573,5.10240348571635
492,2.62844089199033e-06,0.185779237933384,0.546311686201622,7.05297753539031,1156.2965360257,5.78625482784136,325.790594834956,-1.67005369583587,0.158417019927481,0.111775631247055,1.98832861840579,0.144027298724946,4.11006648726773,1.68314209109294,5.38244155087015
493,1.26306441272769e-06,0.632389706317092,0.653031123203037,10.4837676198121,35730.7742344222,4.5965347896318,99.1401781586439,-2.23863859003875,0.0963339924455431,0.0465787224826121,0.259586027315383,0.244754722896764,5.28253529961552,2.46798457065043,11.7986435402814
494,5.2202542066065e-07,0.181900920991644,0.545350253593701,7.43804050700669,1699.41696083969,5.78403237858621,325.067345760008,-1.86063713888699,0.134628805511592,0.119453070080266,1.95879093969547,0.149333096167671,4.14767327473404,1.58418203715419,4.87530193128348
495,1.75711941867472e-06,0.508212430620932,0.624387333078149,10.6142534773084,40710.9947940349,4.74344683875457,114.829318482122,-2.38280863537225,0.0844930529188551,0.0338835680189262,0.208389564686492,0.251868546934283,5.07983389122322,2.42837596717842,11.3404498540083
496,1.01396391210454e-06,0.416140813347793,0.602559412595944,10.9736657322598,58317.9801554448,4.69628847622699,109.539857255388,-2.08163811910176,0.110894350442337,0.059543135246602,0.206185968798932,0.226223560173477,5.23957804845759,2.44338851160282,11.5119832157206
497,3.71131278099463e-07,0.605228487616838,0.64685158878898,10.758531793832,47029.5682145173,4.60036360668674,99.5204953815262,-2.28711910433294,0.0921953845242359,0.0650943607676057,0.230109755586352,0.235340811146378,5.13305563144745,2.46987472583357,11.8209658972365
498,7.30255536287757e-05,0.44786279155794,0.610130973503578,10.4492615881064,34518.8761475131,4.96056573134941,142.674488500575,-2.12108066355435,0.107064713161663,0.0497431853962538,0.338291698158377,0.21581142520101,5.21014135641764,2.3408564940405,10.3901318388126
499,5.99942583299215e-07,0.500768842563517,0.622639995039628,10.8769469269077,52941.7179905174,4.71712096838946,111.845781148271,-2.20050108973314,0.0997055001207466,0.0463151253270704,0.251972212051524,0.248712553083702,5.02469224834777,2.51569138286776,12.3751617969187
500,2.95934002605007e-07,0.158058626135254,0.539432596861496,7.66513557205554,2132.68189441782,5.70100754016513,299.168673624247,-1.78963882198434,0.143117010667949,0.117925874499372,2.00127184563706,0.126950492699134,3.93655136417109,1.6680435275379,5.30178484746151
